episode_hash,n_frames,duration_s,nan_left_ee,nan_right_ee,nan_head,nan_left_kp,nan_right_kp,nan_max,frozen_frac_left_ee,frozen_run_left_ee,frozen_frac_right_ee,frozen_run_right_ee,frozen_frac_head,frozen_run_head,frozen_frac_max,frozen_run_max_s,path_len_left,speed_mean_left,net_disp_left,path_len_right,speed_mean_right,net_disp_right,motion_energy,path_len_total,has_annotations,f_duration_s,f_log_duration,f_left_path,f_left_speed_mean,f_left_speed_std,f_left_speed_p90,f_left_acc_std,f_left_ext_x,f_left_ext_y,f_left_ext_z,f_left_bbox_vol,f_left_centroid_x,f_left_centroid_y,f_left_centroid_z,f_left_active_frac,f_right_path,f_right_speed_mean,f_right_speed_std,f_right_speed_p90,f_right_acc_std,f_right_ext_x,f_right_ext_y,f_right_ext_z,f_right_bbox_vol,f_right_centroid_x,f_right_centroid_y,f_right_centroid_z,f_right_active_frac,f_bimanual_speed_corr,f_hand_dist_mean,f_hand_dist_std,f_hand_dist_min,f_left_aperture_mean,f_left_aperture_std,f_left_aperture_range,f_right_aperture_mean,f_right_aperture_std,f_right_aperture_range,f_head_path,f_head_ext,f_head_rot_energy,lab,operator,scene,num_frames,task_description,objects,rule_tracking_dropout,rule_frozen_tracker,rule_too_short,rule_no_motion,rule_runaway_length,rule_suspiciously_short,drop_reason,keep
2025-09-25-19-01-00-000000,1839.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.257624981290437,0.4775455655270474,0.4337400018386541,45.09213308236183,0.7359978196250571,0.3086651430056524,0.6067716925760523,74.34975806365227,0.0,61.3,4.131961425793407,29.257624981290437,0.4775455655270474,1.202937285506665,1.0448230332504738,51.172903852833315,0.6457878910005093,0.4050711262971163,0.6494536008685827,0.1698905858675187,0.2511914009309377,-0.3034386076377487,-0.5675357092980168,0.9912948857453754,45.09213308236183,0.7359978196250571,1.0682157768695195,1.8616075768026237,47.98614636012251,0.5706319101154804,0.7725910022854805,0.6090794689953327,0.268521868442603,-0.198585584848084,-0.159637149784128,-0.5678274217251609,0.9951033732317736,0.7454406362216642,0.5083075159495157,0.1451832293408304,0.0118304256614189,0.1011090639792555,0.0044526914650653,0.0247872292701083,0.1040125526238444,0.0047516615696108,0.0245120541035677,7.760180559070918,0.4208220534844071,0.1949073326927843,rl2,DGNH8qVgE-stb4Fq,3,1839.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-19-11-49-000000,2532.0,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2880922403033,0.4419765970798494,0.2424031308085932,34.287146297759136,0.4064063172393418,0.3210292266044361,0.4241914571595955,71.57523853806244,0.0,84.4,4.447346100794524,37.2880922403033,0.4419765970798494,0.771290232265011,1.0192246883134553,32.611387833230694,0.4647287465631962,0.3001074381172657,0.69807746168226,0.0973598538470495,0.0192504939601107,-0.367025182442666,-0.5424818731531778,0.9838008692216516,34.287146297759136,0.4064063172393418,0.6859780846355997,0.9605294869118784,30.195046515677912,0.3687926810234785,0.4014916867017746,0.5483334939926863,0.0811902026801964,-0.2378336617739291,-0.131400860734363,-0.5887330068704947,0.9873567759778744,0.5572701225789802,0.3868078147711327,0.1098290458230051,0.1436158522667231,0.1013278609556471,0.0033025771969562,0.0209532446648561,0.1031628633853708,0.0044576493989463,0.0261498151033352,7.195941503793094,0.3287483603939976,0.1033407218955082,rl2,DGNH8qVgE-stb4Fq,3,2532.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-19-27-43-000000,1550.0,51.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.696978942653143,0.4008452990830176,0.230973904501384,24.752036072395946,0.4793809439456929,0.3307898028804694,0.4401131215143552,45.449015015049085,0.0,51.666666666666664,3.963982744358857,20.696978942653143,0.4008452990830176,1.0901073303218274,0.8320506379041929,45.8549442318592,0.9891998767852784,0.3673674128949642,0.7347834873944521,0.2670201720469488,0.1292334928483732,-0.2869022710873715,-0.6191712312760853,0.9935442220787604,24.752036072395946,0.4793809439456929,0.6691498893123483,1.2719877204875512,31.380016233811364,0.4566685478202998,0.4135227873921394,0.2761822193861007,0.0521550376516199,-0.2095173574999095,0.0086439952447131,-0.6800276148415381,0.9941897998708844,0.6390622731474636,0.4806503927328453,0.2154843687341751,0.1981065947066031,0.0990734506785648,0.0046745573265838,0.027667834973301,0.1027710787399466,0.0046760139226294,0.0282487055241282,6.187560000656718,0.3749160730051933,0.1126406199928532,rl2,DGNH8qVgE-stb4Fq,4,1550.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-20-03-37-000000,2311.0,77.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.30018192959766,0.8480543107739954,0.2317192922611331,35.674342863789974,0.4633031540751944,0.349312254836788,0.655678732424595,100.97452479338764,0.0,77.03333333333333,4.357136085828755,65.30018192959766,0.8480543107739954,1.4996311340632793,2.1522433651305475,65.96210371950373,0.5385058633983135,0.3695850744843483,0.7782347872853279,0.1548871898967007,0.0528519293099919,-0.2151494718673395,-0.6131401881180649,0.9987012987012988,35.674342863789974,0.4633031540751944,0.6296061543563147,1.1174648558994713,28.330464789340738,0.3250099457800388,0.4896808937191963,0.3559014946222305,0.0566421359701132,-0.1405202473913956,-0.0092332183773252,-0.6910051111662249,0.9987012987012988,0.5181493039091967,0.339960433061734,0.1053385388340753,0.150805578346847,0.1037042012831499,0.0036007517676933,0.0194502900120578,0.1031967841368689,0.0054447474014631,0.0305605217386996,11.578297565234774,0.452168398456343,0.171623384486195,rl2,DGNH8qVgE-stb4Fq,5,2311.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-20-08-06-000000,2214.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94036983987039,0.6227795278789479,0.2775732716059965,34.79785002625437,0.4717286492488166,0.3695830835032808,0.5472540885638822,80.73821986612477,0.0,73.8,4.314817884980432,45.94036983987039,0.6227795278789479,1.4676377898455863,1.2380542743815652,62.53075423034389,0.5606758296489716,0.3391663581132889,0.7812975309789181,0.1485733973729351,0.0613759425258417,-0.341050885309816,-0.6019866383418293,0.9963849977406236,34.79785002625437,0.4717286492488166,0.6981292244925654,1.0955520677987962,29.976730580674523,0.4552062824368477,0.4723706971853971,0.4766029268503189,0.1024820728976189,-0.1876022204219985,-0.0759970194303966,-0.658595026723953,0.9963849977406236,0.5992736965953664,0.4068568739767579,0.0892322615096444,0.204426696690443,0.1010039730751545,0.0033580474682086,0.0256099643326727,0.1043397227371409,0.0034729344258927,0.0225024559342223,10.95769377437484,0.502517200999157,0.1584523087334902,rl2,DGNH8qVgE-stb4Fq,5,2214.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-21-01-27-000000,2727.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00268530233633,0.4402349813169809,0.5793047354476002,61.88150014906131,0.6810143083168889,0.1302588132393497,0.5606246448169349,101.88418545139764,0.0,90.9,4.520701029361642,40.00268530233633,0.4402349813169809,1.0345524799635095,1.1032948779078833,44.095694637719454,0.623103529214859,0.564966345205903,0.8867688458412886,0.3121714746384378,0.0975530649493351,-0.3197735043547892,-0.5734726313800768,0.9926632428466616,61.88150014906131,0.6810143083168889,0.8725241312103585,1.7440347806270506,40.32366425666849,0.4982160665094852,0.6321304067969322,0.4761216901242733,0.149948586589145,-0.2203136316306279,-0.0246820670645263,-0.6294523438566502,0.9926632428466616,0.5236563833761847,0.472810578917804,0.1195316645135088,0.0178894450183521,0.1011622747606217,0.0034133189666924,0.0211684535097555,0.1034046459219433,0.0054457590680976,0.0327878876295459,8.526126473780174,0.3682018737063731,0.1313402626155462,rl2,DGNH8qVgE-stb4Fq,6,2727.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-21-05-37-000000,2475.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.06989594649083,0.7890448174594683,0.4963725599156801,47.433572465133366,0.5751847914122883,0.0558658925778453,0.6821148044358784,112.5034684116242,0.0,82.5,4.42484663185681,65.06989594649083,0.7890448174594683,1.4233024550467308,2.0796604663823506,62.03569343049109,0.6807523928582668,0.4210206316784024,0.7429365031421185,0.2129336273407332,-0.0178793002138234,-0.2475788214509234,-0.5461044360358607,0.994341147938561,47.433572465133366,0.5751847914122883,1.1133331235428794,1.4997225052623644,48.46056954212525,0.377295745536685,1.0000093579292295,0.6219338960945606,0.2346552088678216,-0.2469401518436092,0.058176666348758,-0.5648533672568473,0.9955537590945835,0.3941130479579811,0.4464014230213427,0.1616669038769486,0.1694232980840728,0.1030924255308367,0.0034713923847684,0.0217972472582802,0.102175434187709,0.0075398752124846,0.0334315440521685,10.29239295946211,0.325786962215431,0.1532225982713126,rl2,DGNH8qVgE-stb4Fq,6,2475.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-21-53-41-000000,1879.0,62.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1018253982147,0.5767064760098195,0.4434667839337448,33.434404587178065,0.5340959199229723,0.2389143020286178,0.5554011979663959,69.53622998539277,0.0,62.63333333333333,4.153137442063592,36.1018253982147,0.5767064760098195,1.1518016402466162,1.2969450583477276,48.55340333152699,0.7221356183290482,0.4425447285175323,0.7066920399665833,0.2258427419551261,-0.0218804986456517,-0.3610819727083258,-0.4539039203091194,0.9946751863684772,33.434404587178065,0.5340959199229723,0.8326987805617202,1.2182583399141609,36.350062756547935,0.524968359619379,0.6394533663988113,0.3863954879343509,0.1297101773832704,-0.3988642001117145,0.0512072470067567,-0.4039389302179875,0.9968051118210862,0.5625079384383126,0.6004247820540618,0.1038566957567347,0.2317140056617831,0.1018773613164703,0.0040128578301425,0.0285491909573095,0.1038095883120676,0.0043399765281224,0.0263299035724534,5.922500699569223,0.2714274615483948,0.1203184107325043,rl2,DGNH8qVgE-stb4Fq,7,1879.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-21-57-46-000000,2041.0,68.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32396932607199,0.7400583724422353,0.4213260222418773,43.43722950264691,0.6387827868036311,0.241411337411861,0.6894205796229332,93.7611988287189,0.0,68.03333333333333,4.234589479733429,50.32396932607199,0.7400583724422353,0.9288841154608592,1.9772612304999784,41.49892902950299,0.5599686354398727,0.5250814594328403,0.5237713092938066,0.1540040319931196,0.0665475806419403,-0.2981163568403216,-0.3552381321295023,0.9990196078431371,43.43722950264691,0.6387827868036311,0.8690359051240378,1.635738338984748,39.4091808742404,0.4712594952434301,0.5361431278288364,0.2927919551730156,0.0739775590266855,-0.2838803068358252,-0.223828194792206,-0.3721965501091312,0.9990196078431371,0.5285526556099086,0.4138479260810715,0.068444010973895,0.2384281480987893,0.102997446189443,0.0032148930831044,0.0224197471057239,0.1037103646049866,0.00532898010665,0.0282547633453136,9.257288653417383,0.3362040184119917,0.1516005420658908,rl2,DGNH8qVgE-stb4Fq,7,2041.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-22-39-54-000000,2536.0,84.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.306027534430925,0.4296571305849815,0.4251229248547444,42.57801696436334,0.5038818575664301,0.1291678666565937,0.4667694940757058,78.88404449879427,0.0,84.53333333333333,4.448906163513426,36.306027534430925,0.4296571305849815,0.8713332123653708,1.0453761037974691,36.3389968786946,0.5905068591237068,0.2926337262615561,0.6872480232268572,0.1187579858693252,0.0138610000953471,-0.2612204052098771,-0.6786717787445214,0.9897435897435898,42.57801696436334,0.5038818575664301,0.5950482052033531,1.3104164619478562,28.22950655452891,0.3746103085577488,0.4143003597855568,0.1765543073415756,0.0274014378248218,-0.2373765822300211,0.0324411703939401,-0.7248691944728608,0.9964497041420118,0.3871266808125103,0.4166227750703855,0.0876614444506168,0.1549813030020564,0.1022298420623077,0.0030027773674074,0.0192078224626579,0.1026322299415305,0.0051125409639156,0.0337813782242063,9.25346457558583,0.3739509334825971,0.0952729561511195,rl2,DGNH8qVgE-stb4Fq,8,2536.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-25-22-44-19-000000,2736.0,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43764919350362,0.8932831721408075,0.693162335548607,57.57803320066113,0.6315689199341258,0.620466092081788,0.7624260460374666,139.01568239416474,0.0,91.2,4.523960130562548,81.43764919350362,0.8932831721408075,1.2466781492415222,2.386223973571293,56.31076409514174,0.5889029204845428,0.5566234011203051,0.7088210955262184,0.2323495325136118,0.1371557800897822,-0.1345867057294867,-0.5086799987785148,0.9974405850091408,57.57803320066113,0.6315689199341258,0.8915022481226289,1.55838500565367,40.43870969146427,0.4163413997739553,0.5003387108445168,0.6121742371469736,0.1275230678109112,-0.1819516856738023,0.0174622849581655,-0.5871351745581439,0.9985374771480804,0.5118902897385063,0.4215379639701894,0.0941573190918402,0.1649297105974667,0.1039760953754764,0.0031746953178484,0.0180804742533368,0.1042967054886365,0.0050447487161723,0.0276111324728722,15.084119876574466,0.4329886172956275,0.1771520984244177,rl2,DGNH8qVgE-stb4Fq,8,2736.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-17-40-42-000000,3897.0,129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.27733025520563,0.4949486415955258,0.6370152980519835,54.84668463540089,0.4223307338454894,0.2306020070405667,0.4586396877205076,119.12401489060652,0.0,129.9,4.874433672915854,64.27733025520563,0.4949486415955258,0.8292668923910897,1.3316067673885998,33.52155426099227,0.7777979522943497,0.6252974728122354,0.9184341728687286,0.4466851384124286,0.0461343213151552,-0.231083128091245,-0.6742407843744928,0.9699691991786448,54.84668463540089,0.4223307338454894,0.6752302278893257,1.065843844367914,27.764555535604508,0.519456391222775,0.6159421466290951,0.642775934189558,0.2056594284602875,-0.2066260835529616,0.0188092591994975,-0.6816018177074501,0.9638090349075976,0.5144236582182533,0.3902210175154517,0.0886135298758853,0.143047787482561,0.1049045008510856,0.0086318110586296,0.0321292397116696,0.1015584467810874,0.0086458431679773,0.0342424389011095,15.168365347668397,0.5916301876775242,0.1448072186858932,rl2,B9BG1frBKz-C2vUD,1,3897.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-17-45-46-000000,3759.0,125.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.050040256201285,0.4314798317418943,0.2253709010625134,49.664822425267914,0.3964727708243846,0.1777328560965595,0.4139763012831395,103.7148626814692,0.0,125.3,4.838660029356445,54.050040256201285,0.4314798317418943,0.7042296277596376,1.037767331192082,29.120415133137588,0.5092922188341618,0.3520216206088662,0.6537701599299908,0.11720913828525,-0.0538362611655515,-0.2117601951154855,-0.644148210318272,0.9755188930282064,49.664822425267914,0.3964727708243846,0.5845866332867397,1.0287053598845233,25.08275491854368,0.4291070625185966,0.5088453814387321,0.2942761182785034,0.0642549393807229,-0.0962978855905701,0.0608219790274439,-0.6355035925449035,0.9643427354976052,0.3810330064492164,0.3020466809843118,0.0662526943930771,0.0699988845611552,0.1047464259823681,0.0074011633010998,0.0326216814070399,0.1039925638118862,0.0072765691840902,0.0277206288151565,10.811426383911073,0.3480608954438516,0.1137072540501079,rl2,B9BG1frBKz-C2vUD,1,3759.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-17-51-49-000000,3535.0,117.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47250927843587,0.3945034743500498,0.4147933607046941,53.50350932760371,0.4541893830866189,0.1762241933879255,0.4243464287183343,99.9760186060396,0.0,117.83333333333331,4.7777219511862405,46.47250927843587,0.3945034743500498,0.6883100350980472,0.9573073091938112,27.300130355976655,0.554854728281498,0.5090287383645773,0.8543065935373306,0.2412877933347017,-0.1167915163856774,-0.1642135697882787,-0.6343611047388472,0.9770797962648556,53.50350932760371,0.4541893830866189,0.630460257612019,1.1871154785173068,26.936964587173662,0.5550628937780857,0.490227460861206,0.3317018896341324,0.0902584303085569,-0.0341578038963601,0.1331986942108772,-0.6647114102287374,0.9748160724391624,0.3017644247627202,0.3420602939796663,0.07320380758706,0.1168775397080027,0.1038374043231693,0.0074326633332289,0.0257191054010416,0.101073838486861,0.0079562257223927,0.0314313174767812,10.879864392396382,0.4502858585688138,0.1162584299707131,rl2,B9BG1frBKz-C2vUD,2,3535.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-17-56-04-000000,3740.0,124.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.77073560291208,0.5116667740271094,0.2618363595329087,53.22054572520664,0.4270169488516179,0.4312379161187553,0.4693418614393636,116.99128132811872,0.0,124.66666666666669,4.833632898779901,63.77073560291208,0.5116667740271094,0.8044355361264258,1.3508901508515314,32.58444326584435,0.5809666886925697,0.4928374141454696,0.6447920762002468,0.1846182345778766,0.0589219470767374,-0.1583920255627727,-0.5947767705591843,0.9743246857448516,53.22054572520664,0.4270169488516179,0.6813696668607883,1.05982261328248,28.88521991272952,0.4127185642719269,0.6758034154772758,0.338052324950695,0.0942884102918029,-0.1173113988326454,0.0033706736512194,-0.6072879696633408,0.9617544798074352,0.4709589823058392,0.2660510203743427,0.0545319639225201,0.1197044489724134,0.1063141425127757,0.0070252862058932,0.0282854524810692,0.1058804555396793,0.0063150578472628,0.0257751797303734,14.426600484601524,0.6129089229134099,0.1491394005290252,rl2,B9BG1frBKz-C2vUD,2,3740.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-23-35-000000,3565.0,118.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.23517003910799,0.439689983494175,0.2084607954229346,64.46230608122086,0.5426120040506806,0.5486858663409084,0.4911509937724277,116.69747612032884,0.0,118.83333333333331,4.786101888492992,52.23517003910799,0.439689983494175,0.9097566801618012,1.0577500590753448,35.41642351259641,0.5665513016283512,0.2877013012766838,0.6426148042082787,0.1047446365709229,-0.1258901448481485,-0.3115816476850197,-0.6491874707165223,0.9814814814814816,64.46230608122086,0.5426120040506806,0.979300803487005,1.3021518512724364,39.52669441693351,0.5672057466581464,0.6910486221313477,0.6701158154755831,0.2626631181099016,-0.1804527301679601,0.172263287710709,-0.648710729333286,0.9806397306397306,0.8512765813507216,0.5009980353624295,0.1371316980936648,0.0999858878614498,0.104502173992172,0.0075547257591809,0.0322234404782415,0.1034397090121382,0.0078882978074682,0.0313906423618795,15.026731303116572,0.5715939557365656,0.2203955440229163,rl2,B9BG1frBKz-C2vUD,4,3565.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-27-57-000000,3859.0,128.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75108817320347,0.3946429873499492,0.2341096013769912,81.82786398952909,0.6362975426868515,0.1422446736573705,0.5154702650184003,132.57895216273255,0.0,128.63333333333333,4.864709952493592,50.75108817320347,0.3946429873499492,1.082004764073833,0.8854931708415287,44.253669159654855,0.5881785191595554,0.5253614615648985,0.7600394412875175,0.2348569957372914,0.1241280068893175,-0.2826162230012971,-0.6194270024398049,0.981078278900985,81.82786398952909,0.6362975426868515,1.3494093309415254,1.5741663747904011,57.40069358007198,0.6734512448310852,0.600076362490654,0.9150275774300098,0.369782933232382,-0.1998289354744286,-0.0437804202208315,-0.625288341752862,0.9862623120787972,0.890193646902231,0.4276079533880699,0.1256115800991059,0.1125506818735617,0.1037642530332483,0.0071093460476414,0.0329978691846129,0.1023785593688393,0.0081856672086534,0.0325229142457129,15.497820604900229,0.463240124960917,0.2234355419253366,rl2,B9BG1frBKz-C2vUD,4,3859.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-36-44-000000,2999.0,99.96666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.982365026086676,0.2900169949241494,0.804763586753842,51.05337647285621,0.51087434762698,0.7811652415875528,0.4004456712755648,80.03574149894288,0.0,99.96666666666668,4.614790429365082,28.982365026086676,0.2900169949241494,0.5917158406006474,0.6446077328711078,23.38508890417936,0.4141830671578645,0.5188315184786916,0.8064463976770639,0.1732982580530538,0.2137295205596984,-0.2951783159159704,-0.8115512254551952,0.97498332221481,51.05337647285621,0.51087434762698,0.6740060554584781,1.3082330753001108,29.9122525460255,0.5425171181559563,0.6739219427108765,0.8730296790599823,0.319192039148911,-0.1577546122291682,-0.2007617298852144,-0.8172738298912889,0.9833222148098733,0.8053598731881123,0.396171070752074,0.0770854105546718,0.1736046156843755,0.0984262735233086,0.0028171634554049,0.0171336519060942,0.0979408440914627,0.0046932842881152,0.0308200748010947,7.697520017023586,0.4919782244486279,0.0816070400528613,rl2,5ES9O8onNvOcpl1T,1,2999.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-41-35-000000,2327.0,77.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19127568391838,0.608657897900925,0.6302937519456175,49.82836848319087,0.6426702727840611,0.6535128227172745,0.6256640853424931,97.01964416710923,0.0,77.56666666666666,4.363947521273976,47.19127568391838,0.608657897900925,0.9570767589131062,1.7326150472296469,40.6892420775443,0.6454128809273243,0.4086137758567929,0.8588666450232267,0.2265042574841945,-0.1036476467635609,-0.2605148396407925,-0.7421783280367177,0.9969905417024936,49.82836848319087,0.6426702727840611,0.9903449866459036,1.8753123436378996,42.65847238198212,0.5437839291989803,0.5606837309896946,0.8199809789657593,0.2500046585275368,-0.2065729725390327,0.0219411216392826,-0.7495343846056433,0.9969905417024936,0.87021560194253,0.3150005632725773,0.0548023175538182,0.1687839405426582,0.1010322522126205,0.0030593164336872,0.0260092222910392,0.100871747308419,0.0048345386291629,0.0301822136461409,11.19551233822926,0.4468711752567636,0.1060960881434595,rl2,5ES9O8onNvOcpl1T,1,2327.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-43-07-000000,3839.0,127.96666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.64240196187275,0.434932792823393,0.0853779360358238,63.572678608429285,0.4969203643181027,0.1257736668493364,0.4659265785707479,119.21508057030204,0.0,127.96666666666668,4.8595539730383575,55.64240196187275,0.434932792823393,0.8664076855170231,1.0864216502846722,33.877270630212784,0.4535437766462564,0.3502367418259382,0.3931342251598835,0.0624484653381561,0.1363930181197688,-0.2633681616945545,-0.5268787689852463,0.964304325169359,63.572678608429285,0.4969203643181027,1.0052997143013536,1.1766382878377777,41.15257212610298,0.592724870890379,0.8195400238037109,0.6696311458945274,0.3252812004974912,-0.0805584404345356,-0.1507194984801324,-0.5111112088189617,0.9645648775403856,0.8194403411273925,0.2549542626930522,0.0662951256145811,0.0515500859666916,0.105475554952259,0.0076630269135407,0.0329343382898133,0.1049781017178944,0.0064814831611166,0.0284212353635258,11.338268121595938,0.3568886677320035,0.2393039323363103,rl2,B9BG1frBKz-C2vUD,3,3839.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-47-40-000000,4026.0,134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3850816366049,0.5395161364218999,0.1235420699529313,92.53415999061755,0.6896956024145408,0.2107933788278726,0.6146058694182203,164.91924162722245,0.0,134.2,4.906755163608864,72.3850816366049,0.5395161364218999,1.3130052079500885,1.2527091324572277,53.74844320572701,0.5646200329065323,0.4958887137472629,0.6849903529509902,0.1917895597189317,0.1039693798690338,-0.386629462186608,-0.5274563629010861,0.9875776397515528,92.53415999061755,0.6896956024145408,1.434899720154915,1.5713848811192157,61.32087366991869,0.672178715467453,0.600934274494648,0.6859864462167025,0.2770940920446261,-0.2561020297581266,-0.0394654456774648,-0.519287888131276,0.9838509316770186,0.9114349886461014,0.5121298866654949,0.1357763308405715,0.0855320519772695,0.1019619265455176,0.009250437146347,0.032793702796968,0.1017255039628828,0.0082479476184387,0.0326173819470188,16.104946098094995,0.4579802989628367,0.2845874579970665,rl2,B9BG1frBKz-C2vUD,3,4026.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
2025-09-26-18-58-59-000000,2752.0,91.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.64174459665067,0.4322981962557325,0.6975549738519548,49.3498153865044,0.5381659256979759,0.6326808818568748,0.4852320609768542,88.99155998315507,0.0,91.73333333333332,4.5297279908212325,39.64174459665067,0.4322981962557325,0.8209250780433106,1.0933887618097429,33.940508970361925,0.3623351268470287,0.540060181170702,0.8243744075298309,0.1613158710857381,0.2408607757276703,-0.2070539023030548,-0.8284728475453786,0.9869138495092692,49.3498153865044,0.5381659256979759,0.8550074654553904,1.537159241614647,37.027795826178775,0.5493363551795483,0.5564929805696011,0.8535818941891193,0.2609415433775657,-0.0956593237754342,-0.176417611283119,-0.8149586441401435,0.990185387131952,0.8891986139188794,0.3511480127705235,0.0614015625873542,0.1452014408561924,0.0998439370095164,0.0031624342455313,0.0194466748676608,0.098206346239168,0.005909461282307,0.0308520956064132,10.888859509103767,0.5460134761732438,0.0782521524891351,rl2,5ES9O8onNvOcpl1T,2,2752.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}",False,False,False,False,False,False,,True
