n_frames,duration_s,nan_left_ee,nan_right_ee,nan_head,nan_left_kp,nan_right_kp,nan_max,frozen_frac_left_ee,frozen_run_left_ee,frozen_frac_right_ee,frozen_run_right_ee,frozen_frac_head,frozen_run_head,frozen_frac_max,frozen_run_max_s,offaxis_deg_left,offaxis_left,offaxis_deg_right,offaxis_right,offaxis_max,offaxis_deg_max,path_len_left,speed_mean_left,net_disp_left,path_len_right,speed_mean_right,net_disp_right,hand_speed_max,hand_jitter_frac,head_speed_max,motion_energy,path_len_total,has_annotations,episode_hash,lab,rig,n_arrays,rule_tracking_dropout,rule_frozen_tracker,rule_too_short,rule_no_motion,rule_runaway_length,rule_suspiciously_short,drop_rig_independent
2607.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.284173148783847,0.05101649405446874,20.345800423598583,0.04142692750287687,0.05101649405446874,23.284173148783847,32.208500963112016,0.3707809013405067,0.46829719000586034,56.98896308171342,0.6560509948009988,0.5003700620250258,17.706180005322874,0.00422102839600921,10.684728022564451,0.5134159480707527,89.19746404482544,0.0,2025-09-20-20-23-06-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2050.0,68.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1591282437249,0.05317073170731707,26.680272257225315,0.042439024390243905,0.05317073170731707,27.1591282437249,35.79376165346375,0.5240667884840958,0.36224262033660193,51.003433341266586,0.7467559786422633,0.3100515298757129,15.545092359541538,0.004392386530014641,11.424080243132902,0.6354113835631796,86.79719499473033,0.0,2025-09-20-20-27-23-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2329.0,77.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8460486363623,0.028767711464147704,19.77534064437046,0.017174753112924,0.028767711464147704,20.8460486363623,43.99116630888446,0.5668964730526348,0.3152724807380192,47.79306667507595,0.6158900344726281,0.578689399400269,27.822482984099,0.000429553264604811,7.752139041610196,0.5913932537626315,91.78423298396041,0.0,2025-09-20-20-55-13-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2435.0,81.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.812160931460326,0.012320328542094456,21.20239179195745,0.002053388090349076,0.012320328542094456,24.812160931460326,27.10644671598951,0.3340975355298625,0.20007599836038442,49.47526171161997,0.6098019109895642,0.13844365090114938,9.866283205220476,0.0,6.941304620602608,0.4719497232597133,76.58170842760948,0.0,2025-09-20-20-59-45-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2089.0,69.63333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.389717656643771,0.0215414073719483,14.06000564716827,0.020105313547151747,0.0215414073719483,15.389717656643771,44.2215095381944,0.6353665163533677,0.20261872769319852,50.13444604329584,0.7203225006220666,0.2308536155045443,19.688865632691623,0.005507662835249042,12.111147640642155,0.6778445084877172,94.35595558149024,0.0,2025-09-20-21-23-13-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2294.0,76.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.78785662228269,0.00959023539668701,23.17318351961046,0.005666957279860506,0.00959023539668701,23.17318351961046,39.053761253961966,0.5109519570950104,0.18931386213265075,52.08666147069442,0.6814652612825263,0.17846146701738314,13.33934375978015,0.0008722197993894462,8.938203494709432,0.5962086091887683,91.14042272465639,0.0,2025-09-20-21-27-15-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3255.0,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94744624279033,0.03317972350230415,17.12812770918772,0.0,0.03317972350230415,22.94744624279033,45.419746373064335,0.41874382028024887,0.8026715556684336,46.10718742724595,0.4250816296304174,0.7765288557506372,19.805416221926126,0.0018438844499078057,4.029003010781636,0.4219127249553332,91.52693380031027,0.0,2025-09-21-20-44-10-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2730.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.237416817683748,0.029304029304029304,19.817327456554892,0.00402930402930403,0.029304029304029304,27.237416817683748,40.16129260077879,0.4414946053585064,0.7788083173441857,41.862302805285594,0.46019387473747436,0.75932665661141,26.430949238444136,0.001832172957127153,5.808721821031315,0.45084424004799034,82.02359540606439,0.0,2025-09-21-20-50-33-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
2504.0,83.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.410118237905408,0.041932907348242815,17.57422848626232,0.004792332268370607,0.041932907348242815,24.410118237905408,43.74154421357954,0.5242694072742253,0.10929393726421562,45.35855119227642,0.5436502340264852,0.05120740418104177,16.6588775957927,0.0025968837395125848,4.702354869089099,0.5339598206503553,89.10009540585597,0.0,2025-09-21-20-56-12-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
3528.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48716420283027,0.02040816326530612,24.280900181005492,0.01445578231292517,0.02040816326530612,27.48716420283027,48.88234935729621,0.4157840886642717,0.3117446664190506,54.383191804605346,0.46257322204087326,0.2575096842359731,26.638470173032196,0.001701162461015027,11.173407870662892,0.4391786553525725,103.26554116190155,0.0,2025-09-21-21-01-12-000000,rl2,aria_gen1,9,False,False,False,False,False,False,False
