episode_hash,n_frames,duration_s,nan_left_ee,nan_right_ee,nan_head,nan_left_kp,nan_right_kp,nan_max,frozen_frac_left_ee,frozen_run_left_ee,frozen_frac_right_ee,frozen_run_right_ee,frozen_frac_head,frozen_run_head,frozen_frac_max,frozen_run_max_s,path_len_left,speed_mean_left,net_disp_left,path_len_right,speed_mean_right,net_disp_right,motion_energy,path_len_total,has_annotations,f_duration_s,f_log_duration,f_left_path,f_left_speed_mean,f_left_speed_std,f_left_speed_p90,f_left_acc_std,f_left_ext_x,f_left_ext_y,f_left_ext_z,f_left_bbox_vol,f_left_centroid_x,f_left_centroid_y,f_left_centroid_z,f_left_active_frac,f_right_path,f_right_speed_mean,f_right_speed_std,f_right_speed_p90,f_right_acc_std,f_right_ext_x,f_right_ext_y,f_right_ext_z,f_right_bbox_vol,f_right_centroid_x,f_right_centroid_y,f_right_centroid_z,f_right_active_frac,f_bimanual_speed_corr,f_hand_dist_mean,f_hand_dist_std,f_hand_dist_min,f_left_aperture_mean,f_left_aperture_std,f_left_aperture_range,f_right_aperture_mean,f_right_aperture_std,f_right_aperture_range,f_head_path,f_head_ext,f_head_rot_energy,lab,operator,scene,num_frames,task_description,objects
2025-09-20-17-42-51-000000,2808.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.18436557814052,0.5897865932825849,0.2695188238037217,68.83909658064886,0.7357224429709532,0.2704312997962146,0.6627545181267691,124.02346215878939,0.0,93.6,4.549657476057832,55.18436557814052,0.5897865932825849,0.8692959728965497,1.5064063855691074,37.82038161670762,0.5392958745360374,0.3197573348879814,0.7225444922223687,0.12459832625886735,0.012722956607028036,-0.22995450997465103,-0.5281858884200766,0.9960812255076594,68.83909658064886,0.7357224429709532,1.0510917157046327,1.6946255657289082,46.604274846682145,0.379108845256269,0.4442443773150444,0.7444482455030084,0.12537771998498026,-0.09918008007162564,0.07371901752401785,-0.5815802805133673,0.9942999643747773,0.8202617186317294,0.34733331678805085,0.06599374624982213,0.16513795021592528,0.1065394551398229,0.006291839049669697,0.02733650409617408,0.10424030377523741,0.00580587253791996,0.026618575580994203,10.115493711824113,0.3670344263080259,0.13658104895394546,rl2,ucKevMbqCXuuySSS,1,2808.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-17-47-54-000000,2815.0,93.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44196339157892,0.46313393807653436,0.4127702485576877,58.422817972707755,0.6228445412868631,0.444450062724774,0.5429892396816988,101.86478136428667,0.0,93.83333333333333,4.5521209648982754,43.44196339157892,0.46313393807653436,1.0417563724137742,1.0275993831942887,43.500848379094165,0.8675367869436741,0.638343695551157,0.706939522176981,0.39149366168285077,-0.03361070299617033,-0.3301815159830594,-0.6305183734721628,0.964818763326226,58.422817972707755,0.6228445412868631,0.9721849292522383,1.5518374527218863,41.65168246618695,0.5220329519361258,0.6641258597373962,0.7977947406470776,0.27659191273560174,-0.20312920330062534,0.06020197066819406,-0.6331628235252194,0.9694385216773277,0.7745579149612628,0.4494302463921044,0.12481480273960535,0.10962645788870211,0.1031567443996902,0.004789828321389411,0.03061394148447616,0.10085998352577298,0.006634993187316958,0.031155161411556234,10.756382314540256,0.49993680524858286,0.13648252583817086,rl2,ucKevMbqCXuuySSS,1,2815.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-18-05-52-000000,3383.0,112.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.563921865867314,0.30659895209225885,0.5915582406215362,63.76614695220476,0.5656370220479428,0.26609466967122547,0.4361179870701008,98.33006881807208,0.0,112.76666666666667,4.734149567244551,34.563921865867314,0.30659895209225885,0.8517016518501878,0.5385246282835504,34.89338146026196,0.5314617082476616,0.37323051621206105,0.7946913065388799,0.15763316180088507,0.012109269288087997,-0.2522250570525739,-0.5988766185026296,0.9858072146658782,63.76614695220476,0.5656370220479428,1.0247603739287365,1.4744590207748642,44.11696748296911,0.5125686638057232,0.41253170371055603,0.6695302780717611,0.1415727290905935,-0.1052743795083105,0.019435867345752696,-0.6357227158497335,0.989946777054997,0.8323542481710906,0.31574960689261977,0.08174449935399128,0.022818458766000832,0.10694734389507464,0.00527650365567516,0.03322212614405684,0.10203918400239594,0.007061065000855487,0.03460826967363184,11.81870612028893,0.46081278637054124,0.14550929614490285,rl2,ucKevMbqCXuuySSS,2,3383.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-18-11-35-000000,3136.0,104.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.781391657358455,0.5050850876302244,0.14281399662552266,63.476610225923935,0.6074316768030998,0.12984121391595416,0.5562583822166621,116.25800188328239,0.0,104.53333333333333,4.659026858778802,52.781391657358455,0.5050850876302244,0.9128903202351583,1.3140910202798957,40.04891315736652,0.3560160081833601,0.2289267557207495,0.8968355022370815,0.07309351916586117,0.016060059108505293,-0.17776051420614936,-0.644532125123672,0.9891547049441787,63.476610225923935,0.6074316768030998,1.0365209264669422,1.3373732493364596,46.72496015886224,0.28588413167744875,0.6605214588344097,0.687490176409483,0.12982056003864775,-0.05699438360541684,0.07178873532408331,-0.6419979813036495,0.9891547049441787,0.8400471982480975,0.2691181840848635,0.05042576533909673,0.12582348843604785,0.10790397447714892,0.005260919630350248,0.023537119495070577,0.10498255051456128,0.006376334452574399,0.028295877792976043,9.964803601982634,0.33246877733508007,0.11665817167844501,rl2,ucKevMbqCXuuySSS,2,3136.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-18-39-18-000000,3712.0,123.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24002493985644,0.41422817251298655,0.36718941265982513,73.32260191793964,0.592745367162002,0.40888216988950354,0.5034867698374943,124.56262685779608,0.0,123.73333333333333,4.82617812517188,51.24002493985644,0.41422817251298655,0.8343241282406783,0.9691723800863214,37.5560642441664,0.3121734522283077,0.3647595765069127,0.5039643123745918,0.05738553745300096,-0.14954747708242364,-0.19508660792303872,-0.5489934813632662,0.9857181352735112,73.32260191793964,0.592745367162002,0.8892392333003848,1.6638292308967788,42.84581967747614,0.32959100347943604,0.4087786376476288,0.560105575248599,0.07546289050266543,-0.12046019664470303,0.09906237829256404,-0.5401745537287909,0.9819455672325519,0.8428406023967847,0.2997370952587853,0.061774740619800435,0.1118340561536257,0.10655589120180783,0.004431927823481861,0.03314702275947773,0.10399967118137281,0.005675112302262409,0.02933475411707344,8.098566011299997,0.2751782750499162,0.09526792808911791,rl2,ucKevMbqCXuuySSS,3,3712.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-18-44-29-000000,2350.0,78.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.927196081855996,0.4332975233953511,0.18031274472411726,60.29666867158255,0.7700723968273633,0.23212916559496807,0.6016849601113572,94.22386475343855,0.0,78.33333333333333,4.373658385003365,33.927196081855996,0.4332975233953511,1.115146338573337,0.8103110751425467,47.07181323921549,0.3024180233478546,0.5606627007946372,0.7157176807522774,0.12135315760874735,0.0937010813377639,-0.326743924653435,-0.6208186883495209,0.9970200085142614,60.29666867158255,0.7700723968273633,1.2001542505700065,1.8832967780074499,53.51995113310931,0.6464197728782892,0.7087215967476368,0.716906082816422,0.32843736919912797,-0.20629882897369248,-0.13695355083057756,-0.6297416997205545,0.9970200085142614,0.8662005882022994,0.371711226904982,0.12209413931623758,0.09367634953293742,0.10530300077478225,0.00478263893129527,0.028973118958732974,0.10154596843954428,0.0064040894734132435,0.030478708947371452,12.895250135861513,0.5614181333878489,0.31047815133729756,rl2,ucKevMbqCXuuySSS,3,2350.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-18-59-55-000000,2343.0,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27368178205782,0.5543170168495878,0.03942391736006955,53.93889348810991,0.6909337338357375,0.08867020818552704,0.6226253753426627,97.21257527016773,0.0,78.1,4.370712874773608,43.27368178205782,0.5543170168495878,0.8770841690421962,1.4155510151761328,37.80445301724276,0.5889042988419533,0.27005573734641075,0.6414187923073769,0.10200931062656038,0.037943935358830866,-0.18382230727856633,-0.5864842428491506,0.9957301451750641,53.93889348810991,0.6909337338357375,0.9612756853076271,1.766973200025291,43.923917877118434,0.45757625438272953,0.47199082002043724,0.6441178061068058,0.13911127653996194,-0.1186577833326779,0.12524340526819228,-0.5951801192816752,0.9987190435525192,0.8119183507080935,0.35587771461209977,0.10811676392976713,0.1230215910900556,0.10754039462161946,0.006338826831742552,0.03453277638509812,0.10670241554913396,0.00623160737356271,0.028044534442332694,9.349271629449124,0.3700942298181257,0.12879826783051454,rl2,ucKevMbqCXuuySSS,4,2343.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-19-04-22-000000,2472.0,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.615716725655773,0.3474186571305841,0.21884946489989593,53.172494702103116,0.6455584140279618,0.6715774184827901,0.49648853557927286,81.78821142775888,0.0,82.4,4.423648309364701,28.615716725655773,0.3474186571305841,0.7587497529318721,0.7125978369914607,30.153746381759806,0.23819008097052574,0.339255650062114,0.6330104842782021,0.05115188757635251,0.11650917994560717,-0.25873468035223973,-0.6808089134268294,0.9915014164305949,53.172494702103116,0.6455584140279618,0.8937931173771064,1.5577271341107324,38.757637421428434,0.4061102792620659,0.4325910583138466,0.6745330523699522,0.11850174775310207,-0.13975334095464972,-0.0964200128955634,-0.6833232746016488,0.9975718332658843,0.8001376615784163,0.3097755262056165,0.0726996630508301,0.10968591533746042,0.10529198679315961,0.0038569189103964847,0.029927016979999624,0.10171367729284476,0.006658039303364224,0.02995589119789009,8.760459901025499,0.43040887526238075,0.10211693246602854,rl2,7UD-MlQsDB8PB3X-,4,2472.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-19-53-07-000000,2226.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38613119698533,0.45015008355485847,0.6014410289400783,45.81826115660059,0.6177743077294461,0.5840016930740102,0.5339621956421523,79.20439235358592,0.0,74.2,4.320151230955794,33.38613119698533,0.45015008355485847,0.7873556651879157,0.9765170490397245,33.066890015741116,0.26666194573044777,0.47804953530430794,0.7989823799580336,0.10185237161158593,0.25558286935161306,-0.07670301249541965,-0.7105077739599138,0.9968539325842697,45.81826115660059,0.6177743077294461,0.8543165687376593,1.5524376816532524,37.7133179871168,0.5544334016740322,0.46770125813782215,0.9020658480003476,0.23391397295621272,-0.11316764504612764,-0.13247454769219885,-0.7086083421976074,0.9986516853932584,0.8725637240313302,0.37729224725150073,0.12620872653569948,0.07694226007088452,0.10424384127470325,0.006396982226625057,0.03624312110640904,0.10361557973194423,0.006097604383675522,0.029516085325593175,9.915345282211225,0.5571998962140551,0.13347461721356912,rl2,7UD-MlQsDB8PB3X-,5,2226.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-19-57-29-000000,2101.0,70.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.24121779000221,0.603445968428603,0.5279971266628335,51.39799486610576,0.7342570695157965,0.5828006495832445,0.6688515189721999,93.63921265610797,0.0,70.03333333333333,4.263149250436462,42.24121779000221,0.603445968428603,1.0838179927578095,1.6250820448952183,46.70863323120258,0.27444889955222607,0.4136878182180226,0.9396586418151855,0.10668523998031544,0.14412976366275834,-0.19451650847598417,-0.6824915489201935,0.9966666666666667,51.39799486610576,0.7342570695157965,1.1294849931230155,1.7592253718131683,50.64021980208703,0.4183544088155031,0.3321159575134516,0.9095520782284439,0.12637514408280026,-0.12874259988798173,-0.07296582841709057,-0.6921459188344496,0.9966666666666667,0.9187481875251555,0.3035602287391105,0.0905246126702075,0.08598829446719523,0.10683906365943718,0.006946992120810621,0.03530370015008952,0.10470338923746997,0.0067446858163518475,0.02987066220192526,10.493076285532496,0.5194187581544095,0.1689607823506541,rl2,7UD-MlQsDB8PB3X-,5,2101.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
2025-09-20-20-23-06-000000,2607.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.208500963112016,0.3707809013405067,0.4682971900058603,56.98896308171342,0.6560509948009988,0.5003700620250258,0.5134159480707527,89.19746404482544,0.0,86.9,4.476199804691132,32.208500963112016,0.3707809013405067,1.0174301729481068,0.7571657876261382,42.58504463576542,0.42550740391016006,0.3353860229253769,0.8234232673421502,0.11751010532339655,-0.08052224599594471,-0.26775085797664144,-0.6322938266582144,0.9750575594781274,56.98896308171342,0.6560509948009988,1.1988464940250336,1.5900400043729008,53.5311852321677,0.44706896878778934,0.5064371190965176,0.9813843742012978,0.2221975135540134,-0.22016785515377268,0.019607995687104005,-0.6391356222514029,0.9834996162701458,0.8999372541048224,0.3263510601065634,0.08534115642028271,0.1115592656902331,0.10560003847520977,0.003805012038459875,0.026868030567783183,0.10274093969716513,0.005209435610340223,0.03044555642793842,9.973047493401662,0.4841788039725622,0.2307717086552378,rl2,7UD-MlQsDB8PB3X-,6,2607.0,folding clothes,"{""short sleeve shirts"",""long sleeve shirts"",shorts}"
